Wall time,Step,Value
1716585016.5161245,745,267.8248596191406
1716585049.1917567,765,267.0161437988281
1716585067.0669289,776,267.18621826171875
1716585068.6601672,777,265.4429016113281
1716585078.3724036,783,267.30889892578125
1716585088.4598925,789,268.7454528808594
1716585114.6514716,805,266.3486633300781
1716585139.8629317,820,267.5793762207031
1716585161.0321574,833,267.03863525390625
1716585202.4141207,858,266.6317443847656
1716585217.3984125,867,266.51116943359375
1716585250.4903212,887,267.25244140625
1716585275.263082,902,267.4863586425781
1716585323.392881,931,267.061767578125
1716585369.9811313,943,267.1775207519531
1716585381.8089762,950,267.3905029296875
1716585465.3313057,1000,267.6324462890625
1716585470.450361,1003,266.9529113769531
1716585473.7459133,1005,266.98236083984375
1716585492.0633388,1016,268.381103515625
1716585503.690418,1023,267.9942321777344
1716585510.2685835,1027,266.8011474609375
1716585513.7632127,1029,265.8409729003906
1716585528.926675,1038,267.0587463378906
1716585560.7050192,1057,266.6833801269531
1716585584.2307875,1071,267.009765625
1716585585.9448013,1072,267.46112060546875
1716585596.1710587,1078,266.8147888183594
1716585631.4661431,1099,265.7756042480469
1716585641.7837243,1105,267.79132080078125
1716585650.2080162,1110,267.05712890625
1716585653.4681835,1112,267.3894958496094
1716585677.168875,1126,267.5462341308594
1716585688.9506764,1133,267.3387451171875
1716585712.6529646,1147,267.8977966308594
1716585720.9985445,1152,266.4415283203125
1716585722.626678,1153,267.0254821777344
1716585742.9927928,1165,267.02606201171875
1716585786.9452531,1175,266.3603820800781
1716585790.234882,1177,266.6397399902344
1716585803.512461,1185,267.9564514160156
1716585818.5798185,1194,267.083251953125
1716585820.253046,1195,266.5205078125
1716585861.2941728,1219,268.0158996582031
1716585873.5131388,1226,266.7864074707031
1716585908.9143872,1247,267.4622802734375
1716585917.676506,1252,267.4881286621094
1716585919.310603,1253,266.9066467285156
1716585922.6900492,1255,266.67474365234375
1716585927.7369995,1258,267.7879638671875
1716585934.413852,1262,266.79791259765625
1716585944.5866115,1268,266.80584716796875
1716585951.3079016,1272,267.5306396484375
1716585959.796897,1277,268.2890930175781
1716585997.4084444,1299,268.0164489746094
1716586043.800509,1326,267.60614013671875
1716586078.2417822,1346,267.6514892578125
1716586103.9022925,1361,267.36419677734375
1716586110.833677,1365,267.5691833496094
1716586129.8031363,1376,267.566162109375
1716586131.493641,1377,267.41009521484375
1716586228.5871322,1418,266.4989013671875
1716586264.5479288,1439,264.55413818359375
1716586266.2398708,1440,265.5496826171875
1716586297.297163,1458,255.2920684814453
1716586298.970722,1459,262.6647644042969
1716586326.6534119,1475,249.26268005371094
1716586330.2478905,1477,259.5933837890625
1716586361.0870972,1495,230.2665557861328
1716586374.9869115,1503,238.81600952148438
1716586388.8329425,1511,258.427490234375
1716586394.1466122,1514,256.12701416015625
1716586456.2431917,1549,266.93316650390625
1716586461.4395666,1552,265.9198303222656
1716586485.5911963,1566,266.44512939453125
1716586490.868901,1569,264.6944885253906
1716586499.6048276,1574,264.53485107421875
1716586520.9054558,1586,261.607421875
1716586539.7854598,1597,267.1705627441406
1716586548.5305583,1602,264.9928894042969
1716586552.09069,1604,266.7942199707031
1716586593.6538863,1628,263.6599426269531
1716586634.515994,1636,267.2777099609375
1716586696.3176196,1671,267.0872497558594
1716586712.3221078,1680,267.576171875
1716586722.7881424,1686,266.8030700683594
1716586752.372534,1703,266.0209045410156
1716586755.776429,1705,266.41339111328125
1716586760.9262965,1708,267.8045349121094
1716586767.8030727,1712,270.89398193359375
1716586880.7038867,1776,263.2500305175781
1716586884.2700465,1778,263.5155944824219
1716586905.7766187,1790,267.20635986328125
1716586911.0574107,1793,263.4260559082031
1716586925.0358057,1801,258.6827392578125
1716587008.4493856,1848,267.0191650390625
1716587015.4711223,1852,265.39306640625
1716587031.356706,1861,267.93804931640625
1716587070.525462,1868,266.22235107421875
1716587108.1624115,1889,267.97003173828125
1716587127.6790159,1900,263.6863098144531
1716587132.8745105,1903,269.2153625488281
1716587143.7125692,1909,264.1469421386719
1716587145.5012188,1910,259.7516784667969
1716587172.1131105,1925,264.2616271972656
1716587193.3717327,1937,264.30255126953125
1716587200.6984603,1941,261.4407958984375
1716587209.6680207,1946,268.6108093261719
1716587213.2587109,1948,263.5221252441406
1716587236.4178462,1961,264.03900146484375
1716587238.1975522,1962,261.08099365234375
1716587247.0143967,1967,263.6746826171875
1716587270.5395572,1980,267.6935119628906
1716587433.5587327,2071,265.8412780761719
1716587449.9406862,2080,266.73663330078125
1716587467.8420625,2090,267.0179748535156
1716587514.263749,2101,266.9277648925781
1716587539.8932188,2115,267.1297607421875
1716587541.7120934,2116,266.8656005859375
1716587549.11174,2120,267.30889892578125
1716587550.885512,2121,268.49224853515625
1716587586.1462586,2140,267.75482177734375
1716587686.2126544,2195,267.9315490722656
1716587713.5943463,2210,267.0987243652344
1716587724.3802092,2216,267.5272216796875
1716587768.0360608,2240,266.79779052734375
1716587777.2781227,2245,267.81884765625
1716587909.0832746,2317,267.4401550292969
1716587914.6047323,2320,266.71942138671875
1716587983.4008837,2343,267.41192626953125
1716588015.2947085,2360,266.7664794921875
1716588080.8129103,2395,266.9657897949219
1716588158.223274,2437,266.0993347167969
1716588167.3825252,2442,264.9246520996094
1716588191.2745676,2455,266.4462890625
1716588206.0852618,2463,266.8534851074219
1716588211.453144,2466,265.7615966796875
1716588248.414337,2486,268.93487548828125
1716588272.5753741,2499,265.41455078125
1716588282.0302374,2504,267.9363098144531
1716588308.2138739,2518,266.7759094238281
1716588312.0458286,2520,268.1183166503906
1716588328.6912403,2529,266.8022766113281
1716588332.4423046,2531,267.2041931152344
1716588425.9261296,2567,267.064453125
1716588446.21052,2578,266.3405456542969
1716588448.2499173,2579,268.2074890136719
1716588466.7156272,2589,267.0351867675781
1716588487.3295102,2600,266.4150085449219
1716588500.3179097,2607,265.9107666015625
1716588524.8458881,2620,266.84564208984375
1716588539.702033,2628,267.14984130859375
1716588555.2484694,2636,267.55963134765625
1716588570.6836562,2644,266.78082275390625
1716588621.4490228,2671,267.3025207519531
1716588628.9670212,2675,266.9211120605469
1716588642.3163884,2682,267.31610107421875
1716588648.0290756,2685,267.5422668457031
1716588651.7732751,2687,267.9341125488281
1716588657.2751508,2690,267.8368835449219
1716588664.6098788,2694,267.2613830566406
1716588681.6393504,2703,266.1795959472656
1716588692.9779034,2709,266.74957275390625
1716588702.6552095,2714,266.8730163574219
1716588710.2409363,2718,267.64642333984375
1716588733.1190147,2730,267.0255126953125
1716588734.9584963,2731,266.7803039550781
1716588742.624501,2735,266.3878173828125
1716588752.2235503,2740,265.3699951171875
1716588754.3667877,2741,268.2826232910156
1716588779.124512,2754,267.1607971191406
1716588781.0448146,2755,266.4975280761719
1716588783.0712352,2756,265.9347229003906
1716588792.434984,2761,267.2944641113281
1716588801.7085645,2766,267.70001220703125
1716588807.434713,2769,267.615478515625
1716588826.4476902,2779,266.84625244140625
1716588840.3486311,2786,269.0542907714844
1716588918.4978428,2813,267.9736022949219
1716588960.8838148,2835,267.8961181640625
1716588980.5880206,2845,267.08978271484375
1716589013.0221868,2862,267.7306823730469
1716589014.8621264,2863,266.1638488769531
1716589127.3417428,2922,267.83013916015625
1716589152.0774589,2935,266.98577880859375
1716589186.3867247,2953,267.8454895019531
1716589192.1147044,2956,266.451171875
1716589205.488694,2963,267.04254150390625
1716589211.0047517,2966,265.522216796875
1716589226.4142418,2974,267.7682800292969
1716589271.0304608,2997,266.95751953125
1716589315.5436199,3020,268.381103515625
1716589371.098794,3035,268.1883544921875
1716589396.424094,3048,268.0850524902344
1716589466.4626055,3084,267.1219787597656
1716589468.546853,3085,268.1578063964844
1716589505.525935,3104,267.3446350097656
1716589507.3780951,3105,266.3548583984375
1716589509.224949,3106,267.33868408203125
1716589528.5874345,3116,267.1551513671875
1716589536.6277177,3120,266.6521301269531
1716589538.5267184,3121,266.67620849609375
1716589540.398949,3122,266.6298828125
1716589554.2583323,3129,266.80718994140625
1716589587.0122416,3146,267.66778564453125
1716589641.9635599,3174,267.7840881347656
1716589678.7605982,3193,267.2142028808594
1716589692.4557972,3200,267.7913513183594
1716589702.178645,3205,268.2372741699219
1716589727.9190764,3218,268.3082580566406
1716589733.9005063,3221,266.87677001953125
1716589751.5792916,3230,267.1899719238281
1716589775.8639224,3242,268.0997314453125
1716589849.9485424,3266,268.8377685546875
1716589855.5742373,3269,266.21697998046875
1716589930.2973857,3307,267.1166076660156
1716589996.6294048,3341,266.67486572265625
1716590027.7730072,3357,268.8071594238281
1716590064.2015047,3375,267.3915100097656
1716590084.1476567,3385,266.4908752441406
1716590086.0714612,3386,267.1699523925781
1716590102.1330295,3394,266.48382568359375
1716590124.438986,3405,265.5851745605469
1716590152.00275,3419,267.412353515625
1716590167.632492,3427,268.74365234375
1716590183.3924775,3435,267.5202331542969
1716590237.069243,3462,266.2751159667969
1716590280.7689424,3484,267.98126220703125
1716590282.6783302,3485,267.3199768066406
1716590296.356624,3492,267.0614318847656
1716590300.2374256,3494,267.4228515625
1716590341.1420336,3501,267.6051025390625
1716590393.313963,3527,266.90447998046875
1716590429.505064,3545,266.23699951171875
1716590473.6320317,3567,266.4560546875
1716590479.4522932,3570,266.52679443359375
1716590493.825533,3577,265.6715087890625
1716590518.131065,3589,266.4644775390625
1716590542.3111682,3601,265.8713073730469
1716590568.5628064,3614,267.47991943359375
1716590570.5547721,3615,268.4305419921875
1716590574.5198872,3617,266.03765869140625
1716590602.7781312,3631,266.9178771972656
1716590651.2983239,3655,267.6796569824219
1716590657.4744368,3658,266.8122253417969
1716590661.8377075,3660,267.2184753417969
1716590665.880843,3662,266.7376403808594
1716590671.8742628,3665,267.0229797363281
1716590680.045895,3669,268.2999572753906
1716590686.0915613,3672,268.0041198730469
1716590724.5607154,3691,267.5072326660156
1716590744.818027,3701,265.84039306640625
1716590769.2314982,3713,268.1265563964844
1716590779.0084944,3718,266.8070068359375
1716590863.0660076,3746,266.4908142089844
1716590869.2278867,3749,267.2821960449219
1716590879.561407,3754,268.08587646484375
1716590881.5037766,3755,265.9048156738281
1716590896.2071662,3762,266.9405517578125
1716590900.373327,3764,266.3175964355469
1716590939.1573446,3783,1.3935163021087646
1716590941.1953902,3784,1.4768571853637695
1716590949.1426892,3788,1.3479199409484863
1716590955.226488,3791,1.3770501613616943
1716591002.0049946,3814,1.3533620834350586
1716591072.643419,3849,1.314340591430664
1716591076.5918007,3851,1.4764899015426636
1716591097.2090614,3861,1.0983474254608154
1716591115.8450935,3870,0.9521381258964539
1716591183.3774664,3903,1.0808929204940796
1716591201.6091762,3912,0.8860547542572021
1716591209.8658938,3916,0.876890242099762
1716591222.0412319,3922,0.7953436374664307
1716591246.7521894,3934,0.8239118456840515
1716591252.8625462,3937,0.8105652928352356
1716591287.4971907,3954,0.8527001738548279
1716591340.6271646,3967,1.3391772508621216
1716591359.3492424,3976,0.9670308232307434
1716591371.6449594,3982,0.9055365324020386
1716591435.2898047,4013,0.7634800672531128
1716591439.3991117,4015,0.7557716965675354
1716591458.3715353,4024,0.8225992918014526
1716591481.0899897,4035,0.7555944323539734
1716591493.5693626,4041,0.7873643636703491
1716591507.8414643,4048,0.7381623387336731
1716591583.6520832,4085,0.7998123168945312
1716591635.065661,4110,0.7902282476425171
1716591647.436022,4116,0.7504282593727112
1716591660.3299098,4122,0.7858644127845764
1716591666.2907283,4125,0.7980751991271973
1716591712.0940278,4147,0.8190045952796936
1716591732.491901,4157,0.6544420123100281
1716591784.2834752,4182,0.7223324775695801
1716591807.403754,4193,0.7120717167854309
1716591865.5376468,4208,0.6665313243865967
1716591895.1681926,4222,0.7530679106712341
1716591907.7639992,4228,0.6989224553108215
1716591947.325155,4247,0.7516887784004211
1716591953.3594527,4250,0.7685075402259827
1716591959.5584104,4253,0.7927687764167786
1716591969.9362147,4258,0.7475762367248535
1716592019.6413693,4282,0.7029295563697815
1716592096.5069613,4319,0.7029948830604553
1716592107.072761,4324,0.6719454526901245
1716592117.5797706,4329,0.7549661993980408
1716592130.4513943,4335,0.707133948802948
1716592218.8373623,4377,0.6754506826400757
1716592224.8927999,4380,0.6371772289276123
1716592258.6411068,4396,0.7549211382865906
1716592315.415946,4423,0.6884350180625916
1716592369.9134965,4436,0.7312741279602051
1716592386.673577,4444,0.6655434966087341
1716592409.8673646,4455,0.7132698893547058
1716592435.4152691,4467,0.6764800548553467
1716592483.6854498,4490,0.6889248490333557
1716592496.4909332,4496,0.6416555643081665
1716592560.0253935,4526,0.6763280034065247
1716592581.615084,4536,0.7404488325119019
1716592589.7533112,4540,0.6802021861076355
1716592643.6402593,4565,0.6064020991325378
1716592652.4236338,4569,0.6615697145462036
1716592665.4111235,4575,0.7138059139251709
1716592739.9251072,4610,0.7299777269363403
1716592746.052399,4613,0.6957796216011047
1716592825.5875123,4650,0.6249852776527405
1716592836.2016475,4655,0.6810176968574524
1716592844.5334728,4659,0.6750133037567139
1716592846.8175292,4660,0.752081573009491
1716592890.6213453,4668,0.6696524024009705
1716592914.3360574,4679,0.7328929305076599
1716592931.5778682,4687,0.6405914425849915
1716592940.29221,4691,0.730903148651123
1716592944.4446723,4693,0.7307198643684387
1716592957.5551965,4699,0.7542675137519836
1716592974.5813355,4707,0.7120057344436646
1716592976.6265883,4708,0.6227911114692688
1716592996.3609388,4717,0.7529612183570862
1716593026.266141,4731,0.6524528861045837
1716593041.5546594,4738,0.549669623374939
1716593089.0465877,4760,0.6212049126625061
1716593104.5125046,4767,0.6304018497467041
1716593117.3901708,4773,0.6424643397331238
1716593126.011483,4777,0.7651830315589905
1716593128.1146302,4778,0.5660357475280762
1716593185.666699,4805,0.6777997016906738
1716593192.1917267,4808,0.6783544421195984
1716593198.726117,4811,0.6166476011276245
1716593207.369287,4815,0.5723316073417664
1716593242.2336278,4831,0.6452333331108093
1716593246.477174,4833,0.6377788782119751
1716593250.8845885,4835,0.6460921168327332
1716593253.0552843,4836,0.5945232510566711
1716593255.4710321,4837,0.6904277801513672
1716593272.7937744,4845,0.6276764869689941
1716593355.263287,4883,0.7069882750511169
1716593410.1439815,4896,0.6876315474510193
1716593442.4869697,4911,0.613705039024353
1716593484.0034313,4930,0.5559836030006409
1716593492.4721525,4934,0.6989064812660217
1716593507.772187,4941,0.683690071105957
1716593516.6061776,4945,0.5877317190170288
1716593527.577215,4950,0.7040809392929077
1716593594.978914,4981,0.6142706871032715
1716593618.930909,4992,0.5921048521995544
1716593689.2168024,5024,0.6537383198738098
1716593742.021533,5048,0.6339309215545654
1716593783.7342396,5067,0.6549057960510254
1716593812.0075588,5080,0.6990411281585693
1716593814.4967253,5081,0.6610522270202637
1716593832.01851,5089,0.6497093439102173
1716593836.524088,5091,0.5939127802848816
1716593847.7588773,5096,0.6575228571891785
1716593956.8889086,5133,0.6738552451133728
1716593965.8804054,5137,0.6043722033500671
1716593974.4069433,5141,0.6578038334846497
1716593998.2818246,5152,0.6427189111709595
1716594000.368758,5153,0.6724951267242432
1716594004.6365197,5155,0.7668806910514832
1716594006.9379027,5156,0.691093385219574
1716594077.015469,5188,0.6338746547698975
1716594101.0958698,5199,0.6675755977630615
1716594105.6376705,5201,0.6759212613105774
1716594116.732525,5206,0.6948943138122559
1716594120.956179,5208,0.5959832668304443
1716594131.7919312,5213,0.6566478610038757
1716594145.0220807,5219,0.6763137578964233
1716594161.0159237,5226,0.6481674909591675
1716594189.9944036,5239,0.6305733323097229
1716594222.7560482,5254,0.6423822641372681
1716594242.748345,5263,0.583401083946228
1716594249.4253666,5266,0.5905941128730774
1716594316.132497,5296,0.6818909645080566
1716594367.6735027,5319,0.6307011246681213
1716594369.8843918,5320,0.7300838828086853
1716594376.7355075,5323,0.6343362927436829
1716594380.966319,5325,0.7219904661178589
1716594390.2060304,5329,0.7029850482940674
1716594403.7446878,5335,0.6648078560829163
1716594493.1460266,5363,0.6588812470436096
1716594510.938588,5371,0.6266066431999207
1716594562.2639148,5394,0.5749097466468811
1716594582.493174,5403,0.5764049887657166
1716594584.6505384,5404,0.7046151161193848
1716594678.905671,5446,0.6720529794692993
1716594698.7141817,5455,0.6147382259368896
1716594705.2492394,5458,0.6100311875343323
1716594709.7507164,5460,0.6579625010490417
1716594811.4246237,5505,0.6111111640930176
1716594822.6915278,5510,0.7136830687522888
1716594824.829103,5511,0.605218231678009
1716594849.2334576,5522,0.6405070424079895
1716594903.1839004,5546,0.6938008666038513
1716594952.6441107,5568,0.7697193026542664
1716595063.389713,5605,0.7111590504646301
1716595173.1212828,5654,0.6019847393035889
1716595205.184056,5668,0.631111204624176
1716595331.769134,5724,0.5936756134033203
1716595348.2023885,5731,0.591385006904602
1716595398.0907934,5753,0.751961886882782
1716595404.9577065,5756,0.633628249168396
1716595409.5236156,5758,0.6465120911598206
1716595411.9400256,5759,0.7000945806503296
1716595464.1612697,5782,0.5501689314842224
1716595482.6891968,5790,0.6134937405586243
1716595608.0515814,5833,0.6740906834602356
1716595684.8051364,5867,0.5782570242881775
1716595714.826411,5880,0.6601652503013611
1716595717.0735626,5881,0.5601559281349182
1716595721.5668883,5883,0.6425012350082397
1716595873.1319058,5949,0.5787577033042908
1716595884.6118534,5954,0.5975118279457092
1716595891.8486114,5957,0.7110257744789124
1716595910.5405574,5965,0.6523715257644653
1716595950.344565,5982,0.6693559288978577
1716595970.9828684,5991,0.6075299382209778
1716595987.181432,5998,0.6404792070388794
1716596001.3094673,6004,0.5797212719917297
1716596014.8083887,6010,0.6926091909408569
1716596097.9244266,6046,0.6249440312385559
1716596116.5852156,6054,0.5715079307556152
1716596196.733962,6077,0.6229021549224854
1716596201.4221704,6079,0.5942164659500122
1716596203.7595773,6080,0.6135174632072449
1716596278.6532319,6112,0.685089111328125
1716596283.0705032,6114,0.5716620683670044
1716596329.374189,6134,0.6338441371917725
1716596341.2445445,6139,0.6262602806091309
1716596345.7625039,6141,0.5670375227928162
1716596350.5794911,6143,0.5890436172485352
1716596410.5915127,6169,0.7167503833770752
1716596496.518025,6206,0.6147938966751099
1716596510.4916394,6212,0.5680188536643982
1716596533.7058291,6222,0.6025651097297668
1716596543.1557534,6226,0.6385379433631897
1716596585.1428561,6244,0.5997447371482849
1716596603.7081277,6252,0.6179580688476562
1716596668.6393695,6280,0.6405072212219238
1716596673.1362784,6282,0.6667551398277283
1716596689.6600678,6289,0.6189876794815063
1716596734.84656,6297,0.5848779678344727
1716596737.3770998,6298,0.5926235914230347
1716596744.6083267,6301,0.7622775435447693
1716596777.5516114,6315,0.6780839562416077
1716596810.4393725,6329,0.5827935338020325
1716596819.705756,6333,0.6423625349998474
1716596824.4043143,6335,0.6360961198806763
1716596855.218694,6348,0.5602469444274902
1716596881.3148546,6359,0.6727614402770996
1716596883.5527692,6360,0.595055878162384
1716596895.5578926,6365,0.5690742135047913
1716596900.3255918,6367,0.5474336743354797
1716596907.444017,6370,0.6091322898864746
1716596994.5812094,6407,0.5783487558364868
1716597036.9513707,6425,0.5578590631484985
1716597081.8299184,6444,0.5736491084098816
1716597096.0471737,6450,0.6546856164932251
1716597119.4646287,6460,0.5967719554901123
1716597152.299026,6474,0.6480153203010559
1716597195.48071,6492,0.5786359906196594
1716597202.642413,6495,0.7092923521995544
1716597309.670809,6529,0.6274664998054504
1716597316.6933155,6532,0.5906886458396912
1716597338.1829836,6541,0.6549115180969238
1716597352.4531999,6547,0.6455720663070679
1716597364.1903267,6552,0.6824709177017212
1716597395.4375162,6565,0.8299946188926697
1716597407.3097253,6570,0.7126097083091736
1716597445.1039758,6586,0.5552018880844116
1716597456.840409,6591,0.6387379765510559
1716597468.8721619,6596,0.5995321869850159
1716597478.509803,6600,0.617233395576477
1716597516.9689543,6616,0.6174209713935852
1716597550.9587092,6630,0.654982328414917
1716597598.0750444,6650,0.5905576944351196
1716597655.0261345,6674,0.6112030148506165
1716597738.6127648,6709,0.5395432114601135
1716597754.950505,6716,0.6213036179542542
1716597766.978341,6721,0.5790563225746155
1716597771.5726056,6723,0.6164385080337524
1716597776.3611472,6725,0.6519756317138672
1716597790.7603188,6731,0.554606020450592
1716597800.4204814,6735,0.5949236154556274
1716597838.4067273,6751,0.5896950364112854
1716597891.6146967,6762,0.5439139008522034
1716597927.3540726,6777,0.5782902240753174
1716597948.9409661,6786,0.6004371047019958
1716597990.0897539,6803,0.5576606392860413
1716598036.3278852,6822,0.6310743689537048
1716598075.0706604,6838,0.5871568918228149
1716598087.1739507,6843,0.6172152757644653
1716598092.1635497,6845,0.5332666635513306
1716598107.0797184,6851,0.5864844918251038
1716598128.5565455,6860,0.5975170135498047
1716598167.725948,6876,0.6280858516693115
1716598262.0550408,6915,0.6652504801750183
1716598266.866873,6917,0.5949384570121765
1716598274.0635679,6920,0.6004635095596313
1716598300.8632977,6931,0.48126333951950073
1716598318.0408363,6938,0.6376765370368958
1716598409.6513882,6976,0.564105212688446
1716598475.1062598,6992,0.5581283569335938
1716598487.0711699,6997,0.6008796691894531
1716598491.9542053,6999,0.658836305141449
1716598499.4571643,7002,0.6299699544906616
1716598540.9141896,7019,0.6108434796333313
1716598565.039145,7029,0.577140212059021
1716598567.5651073,7030,0.5933553576469421
1716598603.7736254,7045,0.658930242061615
1716598627.9574633,7055,0.5926011800765991
1716598707.7740452,7088,0.5514037013053894
1716598781.618914,7118,0.5432860255241394
1716598788.8412423,7121,0.6209152936935425
1716598803.294644,7127,0.5562772154808044
1716598895.7517087,7165,0.593310534954071
1716598927.5973563,7178,0.5757248401641846
1716598930.0509284,7179,0.6572775840759277
1716598934.9603648,7181,0.500741720199585
1716598949.6087022,7187,0.6744006276130676
1716598957.0171387,7190,0.6190239787101746
1716599001.1904154,7208,0.6061390042304993
1716599072.1443615,7226,0.5582383275032043
1716599131.4084237,7250,0.6393514275550842
1716599141.4690726,7254,0.5889979600906372
1716599171.0323126,7266,0.6141558289527893
1716599193.359184,7275,0.5838910341262817
1716599262.5352516,7303,0.5985013246536255
1716599277.1808147,7309,0.5610671043395996
1716599341.9180827,7335,0.5908272862434387
1716599351.6434376,7339,0.5850275158882141
1716599356.6398165,7341,0.5433545708656311
1716599388.7391822,7354,0.6305816173553467
1716599400.925994,7359,0.681828498840332
1716599423.1871128,7368,0.5342844128608704
1716599447.7705474,7378,0.5508084297180176
1716599467.8023515,7386,0.5281239748001099
1716599547.5532076,7418,0.5548607707023621
1716599565.1030574,7425,0.6569024920463562
1716599592.505603,7436,0.49844855070114136
1716599594.8733983,7437,0.6147497892379761
1716599690.9281476,7465,0.5648247003555298
1716599701.0399668,7469,0.5223745703697205
1716599706.1814115,7471,0.4783779978752136
1716599736.2204056,7483,0.6315471529960632
1716599796.799525,7507,0.6015507578849792
1716599826.7313058,7519,0.48263606429100037
1716599846.954276,7527,0.5715243220329285
1716599862.5725698,7533,0.5582535862922668
1716599890.0158732,7544,0.5189528465270996
1716599909.9995615,7552,0.6042184829711914
1716599914.874623,7554,0.5435548424720764
1716599930.1660035,7560,0.5513858795166016
1716599944.9422362,7566,0.5364636182785034
1716600015.2624128,7594,0.5671400427818298
1716600032.8035638,7601,0.5538305044174194
1716600037.810396,7603,0.5276058316230774
1716600042.988598,7605,0.5405457615852356
1716600050.4569373,7608,0.5824036598205566
1716600128.3905053,7639,0.5806031823158264
1716600130.930083,7640,0.521130383014679
1716600143.5111828,7645,0.5699321031570435
1716600179.022929,7659,0.5934710502624512
1716600183.914498,7661,0.6024624109268188
1716600186.5811098,7662,0.6625729203224182
1716600365.30313,7722,0.5510184168815613
1716600380.1454313,7728,0.48708921670913696
1716600387.6625543,7731,0.5902001261711121
1716600453.7953598,7757,0.5766351819038391
1716600456.3950453,7758,0.5427396297454834
1716600463.9113266,7761,0.5616377592086792
1716600466.2987185,7762,0.5616093277931213
1716600550.6972382,7795,0.5800981521606445
1716600553.1923382,7796,0.5257909297943115
1716600619.136706,7822,0.5540850162506104
1716600662.314869,7839,0.6312980055809021
1716600672.301651,7843,0.5382230281829834
1716600692.732635,7851,0.6180887222290039
1716600705.1268976,7856,0.49912384152412415
1716600707.7490644,7857,0.5270478129386902
1716600722.7256603,7863,0.5817115306854248
1716600773.7149677,7883,0.556761622428894
1716600806.7086146,7896,0.5515882968902588
1716600822.5450933,7902,0.6153227686882019
1716600863.1250978,7918,0.5110988020896912
1716600912.8269658,7927,0.5109469890594482
1716600920.4466262,7930,0.46472615003585815
1716601065.2526782,7987,0.5428265333175659
1716601167.8812702,8027,0.5010949373245239
1716601175.4885483,8030,0.5253164172172546
1716601178.1690724,8031,0.5478658676147461
1716601183.2003367,8033,0.5809337496757507
1716601219.1497881,8047,0.4676115810871124
1716601239.8036244,8055,0.5642220973968506
1716601298.9673254,8078,0.5561305284500122
1716601301.4185364,8079,0.581261157989502
1716601347.6030173,8097,0.4796810746192932
1716601413.973299,8123,0.5703337788581848
1716601466.3599024,8143,0.5126807689666748
1716601471.4966948,8145,0.5799956917762756
1716601547.2634268,8164,0.6196525692939758
1716601549.729184,8165,0.5922821164131165
1716601604.0179005,8186,0.4597131609916687
1716601621.971492,8193,0.4820803701877594
1716601642.871542,8201,0.5182691216468811
1716601645.3439238,8202,0.5873190760612488
1716601684.1773694,8217,0.4003449082374573
1716601717.987515,8230,0.5023421049118042
1716601720.4783673,8231,0.5476312041282654
1716601785.6171913,8256,0.5573853254318237
